client_id,age,segment,region,anciennete_mois
742,22,Low-Value,Auvergne-Rhône-Alpes,94
743,30,Low-Value,Autres,55
744,38,Low-Value,Grand Est,79
745,44,Churner,Auvergne-Rhône-Alpes,9
746,29,Churner,Hauts-de-France,8
747,40,Standard,Grand Est,75
748,28,Standard,Grand Est,95
749,30,Standard,Autres,3
750,21,Premium,Grand Est,96
751,26,Standard,Occitanie,87
752,21,Low-Value,Grand Est,65
753,26,Standard,Auvergne-Rhône-Alpes,80
754,50,Low-Value,Île-de-France,28
755,26,Churner,Auvergne-Rhône-Alpes,66
756,69,Low-Value,Occitanie,60
757,43,Standard,Occitanie,53
758,40,Standard,Auvergne-Rhône-Alpes,34
759,27,Standard,Nouvelle-Aquitaine,90
760,46,Standard,Occitanie,107
761,31,Premium,Île-de-France,99
762,39,Standard,Île-de-France,9
763,68,Low-Value,Île-de-France,66
764,36,Low-Value,Occitanie,65
765,51,Standard,Autres,29
766,29,Churner,Nouvelle-Aquitaine,82
767,37,Standard,Nouvelle-Aquitaine,80
768,59,Standard,Île-de-France,34
769,30,Premium,Autres,116
770,59,Low-Value,Grand Est,91
771,46,Standard,Nouvelle-Aquitaine,118
772,31,Premium,Autres,102
773,45,Standard,Nouvelle-Aquitaine,4
774,49,Low-Value,Nouvelle-Aquitaine,9
775,45,Premium,Hauts-de-France,70
776,19,Churner,Auvergne-Rhône-Alpes,80
777,29,Standard,Autres,6
778,35,Standard,Île-de-France,73
779,37,Standard,Autres,87
780,45,Standard,Autres,114
781,40,Standard,Auvergne-Rhône-Alpes,55
782,21,Standard,Hauts-de-France,116
783,42,Standard,Nouvelle-Aquitaine,47
784,45,Standard,Occitanie,68
785,44,Standard,Île-de-France,112
786,50,Standard,PACA,21
787,48,Standard,Nouvelle-Aquitaine,89
788,43,Standard,Île-de-France,83
789,37,Premium,Grand Est,33
790,18,Low-Value,Autres,63
791,43,Low-Value,Île-de-France,96
792,40,Standard,Grand Est,64
793,41,Standard,Occitanie,33
794,22,Churner,Île-de-France,18
795,25,Premium,Nouvelle-Aquitaine,33
796,50,Low-Value,Auvergne-Rhône-Alpes,88
797,37,Standard,Île-de-France,14
798,46,Standard,Auvergne-Rhône-Alpes,44
799,38,Low-Value,Nouvelle-Aquitaine,103
800,38,Standard,Occitanie,87
801,49,Premium,Île-de-France,86
802,31,Churner,Occitanie,55
803,39,Low-Value,Île-de-France,70
804,32,Standard,Île-de-France,118
805,32,Standard,Auvergne-Rhône-Alpes,40
806,34,Standard,Hauts-de-France,17
807,40,Low-Value,Autres,8
808,32,Premium,Grand Est,22
809,53,Low-Value,Autres,80
810,27,Premium,Île-de-France,80
811,35,Standard,Nouvelle-Aquitaine,104
812,32,Standard,Nouvelle-Aquitaine,23
813,55,Low-Value,Nouvelle-Aquitaine,13
814,40,Premium,Île-de-France,44
815,50,Standard,Grand Est,96
816,20,Low-Value,Auvergne-Rhône-Alpes,119
817,41,Standard,Nouvelle-Aquitaine,40
818,48,Premium,Auvergne-Rhône-Alpes,59
819,38,Premium,Auvergne-Rhône-Alpes,91
820,50,Standard,Occitanie,85
821,31,Premium,Autres,57
822,54,Premium,Autres,67
823,65,Standard,Autres,85
824,33,Standard,Nouvelle-Aquitaine,91
825,32,Standard,Île-de-France,15
826,55,Standard,Île-de-France,112
827,56,Standard,Île-de-France,99
828,31,Standard,PACA,41
829,32,Standard,Auvergne-Rhône-Alpes,38
830,34,Standard,Hauts-de-France,24
831,21,Premium,Occitanie,15
832,26,Low-Value,Autres,75
833,25,Standard,PACA,108
834,28,Standard,Autres,99
835,37,Standard,Auvergne-Rhône-Alpes,109
836,40,Churner,Auvergne-Rhône-Alpes,61
837,56,Churner,Nouvelle-Aquitaine,62
838,26,Standard,Nouvelle-Aquitaine,39
839,49,Premium,Nouvelle-Aquitaine,92
840,35,Standard,Grand Est,109
841,37,Premium,PACA,60
842,46,Standard,Île-de-France,119
843,24,Churner,Occitanie,68
844,42,Standard,Île-de-France,104
845,39,Standard,Auvergne-Rhône-Alpes,91
846,43,Premium,Autres,77
847,41,Premium,Île-de-France,12
848,67,Churner,Autres,58
849,30,Standard,Île-de-France,52
850,31,Standard,Île-de-France,79
851,30,Standard,Nouvelle-Aquitaine,15
852,31,Low-Value,Autres,31
853,30,Standard,Île-de-France,98
854,52,Standard,Île-de-France,4
855,55,Standard,Auvergne-Rhône-Alpes,38
856,31,Standard,Occitanie,50
857,28,Premium,PACA,23
858,43,Standard,Île-de-France,27
859,31,Premium,Nouvelle-Aquitaine,72
860,45,Low-Value,Île-de-France,42
861,40,Standard,Nouvelle-Aquitaine,64
862,19,Churner,Autres,97
863,56,Standard,Autres,84
864,59,Premium,Autres,12
865,30,Standard,Auvergne-Rhône-Alpes,66
866,33,Low-Value,Hauts-de-France,18
867,41,Standard,Autres,100
868,42,Standard,Nouvelle-Aquitaine,4
869,45,Premium,Nouvelle-Aquitaine,46
870,62,Low-Value,PACA,93
871,35,Churner,Nouvelle-Aquitaine,90
872,28,Standard,Occitanie,66
873,21,Low-Value,Nouvelle-Aquitaine,23
874,29,Premium,PACA,37
875,37,Standard,Grand Est,119
876,59,Standard,Nouvelle-Aquitaine,115
877,31,Standard,Nouvelle-Aquitaine,48
878,40,Standard,Autres,94
879,37,Standard,Occitanie,64
880,52,Premium,Nouvelle-Aquitaine,5
881,68,Premium,Autres,50
882,31,Premium,Île-de-France,59
883,32,Churner,Hauts-de-France,26
884,50,Standard,Île-de-France,108
885,46,Low-Value,Nouvelle-Aquitaine,9
886,60,Standard,Auvergne-Rhône-Alpes,52
887,45,Premium,Nouvelle-Aquitaine,79
888,33,Standard,Autres,93
889,45,Standard,Nouvelle-Aquitaine,116
890,51,Standard,Occitanie,107
891,47,Standard,Auvergne-Rhône-Alpes,11
892,44,Low-Value,Autres,47
893,50,Standard,Autres,103
894,52,Premium,Autres,93
895,54,Low-Value,Hauts-de-France,77
896,45,Standard,Auvergne-Rhône-Alpes,41
897,35,Standard,Île-de-France,93
898,39,Low-Value,Autres,109
899,52,Premium,Occitanie,29
900,28,Churner,Occitanie,19
901,42,Standard,Île-de-France,41
902,33,Standard,Grand Est,5
903,38,Low-Value,Occitanie,64
904,53,Standard,Île-de-France,22
905,40,Low-Value,Île-de-France,41
906,38,Standard,Occitanie,33
907,21,Standard,Autres,106
908,46,Standard,Nouvelle-Aquitaine,112
909,45,Low-Value,Autres,95
910,63,Premium,Île-de-France,44
911,34,Low-Value,Occitanie,100
912,40,Standard,Nouvelle-Aquitaine,24
913,40,Standard,Auvergne-Rhône-Alpes,100
914,56,Premium,Île-de-France,106
915,36,Churner,Île-de-France,83
916,41,Low-Value,Autres,107
917,45,Standard,Auvergne-Rhône-Alpes,21
918,40,Churner,Grand Est,83
919,32,Churner,Grand Est,13
920,40,Standard,Auvergne-Rhône-Alpes,85
921,50,Standard,Nouvelle-Aquitaine,45
922,25,Standard,Nouvelle-Aquitaine,7
923,39,Standard,Autres,119
924,29,Standard,Occitanie,114
925,52,Churner,Nouvelle-Aquitaine,8
926,19,Standard,Nouvelle-Aquitaine,64
927,31,Low-Value,Grand Est,9
928,42,Churner,Auvergne-Rhône-Alpes,96
929,56,Low-Value,Auvergne-Rhône-Alpes,72
930,37,Standard,Île-de-France,74
931,31,Standard,Occitanie,65
932,60,Low-Value,Autres,105
933,20,Premium,Auvergne-Rhône-Alpes,38
934,18,Low-Value,Autres,41
935,43,Standard,Grand Est,95
936,31,Standard,Grand Est,117
937,25,Low-Value,PACA,94
938,46,Standard,PACA,116
939,40,Low-Value,Auvergne-Rhône-Alpes,15
940,31,Low-Value,Grand Est,11
941,22,Standard,Autres,61
942,48,Standard,Île-de-France,85
943,45,Standard,Île-de-France,16
944,36,Standard,Île-de-France,52
945,60,Low-Value,Hauts-de-France,90
946,25,Premium,Île-de-France,71
947,19,Standard,Nouvelle-Aquitaine,11
948,29,Low-Value,Hauts-de-France,30
949,37,Standard,Occitanie,98
950,40,Standard,Occitanie,43
951,35,Standard,Autres,44
952,42,Standard,Auvergne-Rhône-Alpes,32
953,22,Low-Value,Hauts-de-France,18
954,55,Standard,Hauts-de-France,31
955,37,Premium,Île-de-France,27
956,51,Premium,Auvergne-Rhône-Alpes,94
957,42,Standard,PACA,104
958,43,Low-Value,Auvergne-Rhône-Alpes,11
959,44,Premium,Île-de-France,54
960,43,Standard,Autres,72
961,45,Standard,Île-de-France,78
962,53,Premium,Auvergne-Rhône-Alpes,118
963,40,Standard,Grand Est,96
964,46,Standard,Île-de-France,82
965,36,Low-Value,Île-de-France,33
966,55,Standard,Île-de-France,118
967,29,Low-Value,Occitanie,89
968,59,Standard,Île-de-France,93
969,37,Low-Value,Autres,34
970,20,Low-Value,Auvergne-Rhône-Alpes,23
971,39,Low-Value,Nouvelle-Aquitaine,93
972,29,Standard,Île-de-France,23
973,48,Churner,Île-de-France,99
974,30,Premium,Autres,65
975,32,Premium,Autres,87
976,18,Low-Value,Île-de-France,100
977,32,Low-Value,Île-de-France,1
978,18,Low-Value,Nouvelle-Aquitaine,67
979,18,Low-Value,Occitanie,76
980,47,Standard,Occitanie,82
981,47,Churner,Autres,49
982,43,Standard,Hauts-de-France,34
983,26,Churner,Occitanie,88
984,37,Standard,Île-de-France,83
985,37,Premium,Nouvelle-Aquitaine,60
986,24,Low-Value,Occitanie,2
987,56,Standard,Hauts-de-France,52
988,48,Standard,Île-de-France,97
989,35,Premium,Autres,86
990,38,Premium,Occitanie,66
991,40,Low-Value,Auvergne-Rhône-Alpes,44
992,18,Standard,Hauts-de-France,6
993,35,Churner,Île-de-France,42
994,29,Standard,Nouvelle-Aquitaine,20
995,25,Low-Value,PACA,24
996,34,Churner,Autres,16
997,59,Premium,Nouvelle-Aquitaine,32
998,45,Premium,Hauts-de-France,66
999,31,Standard,Nouvelle-Aquitaine,113
1000,44,Low-Value,Nouvelle-Aquitaine,29
1001,54,Low-Value,Nouvelle-Aquitaine,97
1002,49,Standard,Hauts-de-France,19
1003,38,Premium,Hauts-de-France,74
1004,30,Low-Value,Île-de-France,103
1005,46,Standard,Île-de-France,92
1006,42,Premium,PACA,5
1007,48,Low-Value,Île-de-France,22
1008,45,Churner,PACA,108
1009,50,Premium,Grand Est,83
1010,31,Standard,Autres,4
1011,53,Low-Value,Grand Est,44
1012,40,Standard,Occitanie,118
1013,62,Churner,Île-de-France,84
1014,29,Churner,Île-de-France,104
1015,58,Premium,Autres,73
1016,40,Low-Value,Auvergne-Rhône-Alpes,20
1017,30,Low-Value,Île-de-France,60
1018,32,Premium,Auvergne-Rhône-Alpes,18
1019,34,Premium,Autres,51
1020,43,Standard,Occitanie,58
1021,44,Standard,Hauts-de-France,30
1022,31,Standard,Île-de-France,27
1023,37,Standard,Île-de-France,55
1024,63,Standard,Autres,45
1025,58,Standard,Île-de-France,91
1026,43,Low-Value,Autres,115
1027,38,Standard,Autres,78
1028,39,Low-Value,Île-de-France,25
1029,45,Standard,Autres,23
1030,25,Standard,Grand Est,117
1031,34,Standard,Grand Est,99
1032,18,Low-Value,Grand Est,109
1033,42,Low-Value,Autres,59
1034,45,Low-Value,PACA,70
1035,32,Standard,Nouvelle-Aquitaine,105
1036,56,Standard,Île-de-France,42
1037,23,Standard,Île-de-France,63
1038,20,Churner,Occitanie,115
1039,40,Standard,Auvergne-Rhône-Alpes,10
1040,50,Churner,Auvergne-Rhône-Alpes,65
1041,58,Standard,Île-de-France,20
1042,32,Low-Value,Autres,3
1043,50,Low-Value,Île-de-France,89
1044,37,Low-Value,Île-de-France,39
1045,35,Low-Value,Occitanie,47
1046,48,Standard,Hauts-de-France,20
1047,45,Low-Value,Nouvelle-Aquitaine,100
1048,19,Churner,Auvergne-Rhône-Alpes,49
1049,55,Standard,Autres,110
1050,54,Churner,Auvergne-Rhône-Alpes,32
1051,30,Premium,Auvergne-Rhône-Alpes,79
1052,42,Premium,Autres,103
1053,43,Standard,Autres,65
1054,41,Low-Value,Nouvelle-Aquitaine,113
1055,31,Standard,Île-de-France,39
1056,29,Low-Value,Île-de-France,92
1057,37,Standard,Grand Est,29
1058,52,Standard,PACA,32
1059,44,Standard,Île-de-France,65
1060,33,Premium,PACA,72
1061,47,Standard,Autres,110
1062,18,Standard,Île-de-France,34
1063,51,Standard,Auvergne-Rhône-Alpes,41
1064,18,Churner,Auvergne-Rhône-Alpes,67
1065,33,Low-Value,Grand Est,103
1066,24,Standard,Île-de-France,49
1067,22,Standard,Île-de-France,25
1068,51,Premium,Auvergne-Rhône-Alpes,74
1069,32,Standard,Grand Est,16
1070,42,Churner,Autres,60
1071,37,Low-Value,Occitanie,13
1072,43,Premium,Île-de-France,74
1073,38,Premium,Autres,46
1074,22,Churner,Île-de-France,116
1075,49,Premium,Auvergne-Rhône-Alpes,97
1076,32,Standard,PACA,64
1077,19,Premium,Île-de-France,39
1078,32,Low-Value,Nouvelle-Aquitaine,70
1079,56,Premium,Auvergne-Rhône-Alpes,69
1080,48,Standard,Autres,65
1081,33,Premium,Occitanie,103
1082,33,Premium,Autres,54
1083,34,Standard,Île-de-France,92
1084,62,Premium,Occitanie,61
1085,42,Premium,Hauts-de-France,4
1086,43,Premium,Île-de-France,98
1087,50,Premium,Grand Est,58
1088,40,Churner,Autres,101
1089,34,Standard,Hauts-de-France,2
1090,35,Low-Value,Nouvelle-Aquitaine,92
1091,37,Standard,Hauts-de-France,3
1092,37,Premium,Auvergne-Rhône-Alpes,90
1093,46,Low-Value,Île-de-France,52
1094,38,Premium,Occitanie,72
1095,46,Standard,Nouvelle-Aquitaine,87
1096,37,Premium,Auvergne-Rhône-Alpes,56
1097,38,Low-Value,Île-de-France,83
1098,18,Low-Value,Île-de-France,104
1099,48,Churner,Autres,58
1100,42,Standard,Autres,67
1101,49,Standard,Île-de-France,91
1102,18,Premium,Île-de-France,41
1103,63,Low-Value,Auvergne-Rhône-Alpes,77
1104,36,Churner,Grand Est,55
1105,51,Standard,Île-de-France,40
1106,25,Low-Value,Autres,36
1107,45,Low-Value,Île-de-France,52
1108,25,Low-Value,Occitanie,93
1109,30,Low-Value,Autres,98
1110,60,Standard,Île-de-France,65
1111,35,Low-Value,Île-de-France,116
1112,40,Premium,Occitanie,15
1113,48,Low-Value,PACA,82
1114,43,Premium,Hauts-de-France,42
1115,39,Churner,Occitanie,10
1116,42,Low-Value,Nouvelle-Aquitaine,48
1117,66,Low-Value,PACA,70
1118,37,Premium,Île-de-France,75
1119,40,Low-Value,Île-de-France,21
1120,50,Low-Value,PACA,49
1121,51,Low-Value,Auvergne-Rhône-Alpes,33
1122,52,Churner,Île-de-France,62
1123,45,Premium,Grand Est,77
1124,24,Low-Value,PACA,39
1125,57,Standard,Hauts-de-France,10
1126,24,Premium,Hauts-de-France,78
1127,41,Low-Value,Hauts-de-France,44
1128,28,Low-Value,PACA,81
1129,37,Premium,Auvergne-Rhône-Alpes,14
1130,41,Low-Value,Autres,65
1131,41,Premium,Île-de-France,86
1132,43,Standard,Auvergne-Rhône-Alpes,89
1133,57,Low-Value,Nouvelle-Aquitaine,12
1134,43,Premium,Grand Est,35
1135,35,Standard,Nouvelle-Aquitaine,77
1136,49,Standard,Nouvelle-Aquitaine,78
1137,52,Standard,Grand Est,27
1138,23,Standard,Autres,53
1139,45,Standard,Grand Est,37
1140,46,Standard,Auvergne-Rhône-Alpes,79
1141,34,Low-Value,Île-de-France,16
1142,54,Premium,Hauts-de-France,96
1143,36,Premium,Hauts-de-France,93
1144,39,Premium,Nouvelle-Aquitaine,4
1145,35,Premium,PACA,75
1146,38,Premium,Île-de-France,30
1147,24,Premium,Autres,51
1148,20,Premium,Nouvelle-Aquitaine,82
1149,57,Standard,Occitanie,26
1150,27,Premium,Occitanie,106
1151,26,Premium,Occitanie,94
1152,18,Standard,PACA,22
1153,30,Low-Value,Île-de-France,17
1154,22,Standard,Autres,93
1155,57,Standard,Auvergne-Rhône-Alpes,60
1156,50,Standard,Hauts-de-France,88
1157,29,Standard,Île-de-France,15
1158,65,Churner,Nouvelle-Aquitaine,29
1159,49,Standard,Grand Est,89
1160,34,Premium,Auvergne-Rhône-Alpes,118
1161,18,Standard,Auvergne-Rhône-Alpes,10
1162,65,Standard,Hauts-de-France,22
1163,21,Standard,Île-de-France,20
1164,18,Standard,Auvergne-Rhône-Alpes,78
1165,50,Low-Value,PACA,13
1166,67,Premium,Hauts-de-France,78
1167,54,Standard,Occitanie,33
1168,44,Low-Value,Occitanie,29
1169,45,Standard,Île-de-France,63
1170,48,Premium,Autres,31
1171,47,Low-Value,Autres,1
1172,41,Churner,Île-de-France,94
1173,39,Low-Value,Île-de-France,90
1174,37,Standard,Île-de-France,119
1175,28,Standard,Auvergne-Rhône-Alpes,90
1176,34,Standard,PACA,101
1177,18,Low-Value,Occitanie,73
1178,36,Low-Value,Île-de-France,12
1179,26,Premium,Nouvelle-Aquitaine,25
1180,24,Low-Value,Occitanie,61
1181,40,Low-Value,Île-de-France,51
1182,54,Standard,Île-de-France,4
1183,49,Premium,Auvergne-Rhône-Alpes,112
1184,19,Standard,PACA,70
1185,26,Standard,Île-de-France,30
1186,49,Low-Value,Île-de-France,24
1187,26,Standard,Grand Est,89
1188,35,Standard,Île-de-France,30
1189,44,Low-Value,Île-de-France,115
1190,26,Standard,Autres,73
1191,39,Premium,Auvergne-Rhône-Alpes,43
1192,21,Low-Value,Auvergne-Rhône-Alpes,76
1193,30,Low-Value,Autres,61
1194,41,Standard,Hauts-de-France,109
1195,18,Churner,Autres,26
1196,43,Standard,Auvergne-Rhône-Alpes,59
1197,37,Churner,Occitanie,8
1198,44,Standard,Nouvelle-Aquitaine,19
1199,40,Standard,Autres,33
1200,54,Standard,Nouvelle-Aquitaine,68
1201,39,Churner,Hauts-de-France,12
1202,32,Standard,Île-de-France,72
1203,39,Premium,Île-de-France,57
1204,44,Low-Value,Île-de-France,46
1205,38,Premium,Occitanie,69
1206,38,Low-Value,Autres,32
1207,29,Premium,Autres,61
1208,30,Standard,Île-de-France,69
1209,21,Low-Value,Grand Est,2
1210,58,Standard,Autres,5
1211,23,Low-Value,Grand Est,54
1212,29,Standard,Île-de-France,87
1213,29,Standard,Hauts-de-France,69
1214,48,Standard,Auvergne-Rhône-Alpes,60
1215,34,Premium,PACA,17
1216,52,Standard,Nouvelle-Aquitaine,102
1217,29,Standard,Hauts-de-France,113
1218,41,Standard,Île-de-France,10
1219,27,Churner,Île-de-France,6
1220,63,Standard,Autres,85
1221,23,Low-Value,PACA,16
1222,41,Churner,Autres,95
1223,45,Low-Value,Grand Est,40
1224,42,Premium,Île-de-France,41
1225,35,Low-Value,Hauts-de-France,97
1226,36,Standard,Occitanie,100
1227,38,Standard,Île-de-France,72
1228,36,Churner,Autres,83
1229,49,Standard,PACA,2
1230,64,Low-Value,Île-de-France,26
1231,31,Standard,Occitanie,6
1232,21,Standard,PACA,19
1233,36,Standard,Île-de-France,86
1234,68,Churner,Autres,119
1235,28,Standard,Occitanie,115
1236,57,Standard,Autres,99
1237,58,Premium,Occitanie,100
1238,31,Standard,Auvergne-Rhône-Alpes,39
1239,44,Standard,Grand Est,8
1240,57,Premium,Nouvelle-Aquitaine,61
1241,33,Standard,Occitanie,1
1242,35,Premium,Occitanie,91
1243,31,Standard,Île-de-France,48
1244,25,Premium,Auvergne-Rhône-Alpes,52
1245,30,Churner,Auvergne-Rhône-Alpes,76
1246,23,Standard,Île-de-France,101
1247,38,Premium,Île-de-France,61
1248,28,Low-Value,Occitanie,28
1249,40,Standard,Auvergne-Rhône-Alpes,78
1250,19,Low-Value,Nouvelle-Aquitaine,67
1251,41,Standard,Nouvelle-Aquitaine,56
1252,48,Standard,Hauts-de-France,57
1253,18,Standard,Grand Est,19
1254,42,Standard,Île-de-France,20
1255,52,Standard,Auvergne-Rhône-Alpes,93
1256,23,Standard,Occitanie,101
1257,58,Low-Value,PACA,56
1258,43,Standard,Auvergne-Rhône-Alpes,34
1259,29,Low-Value,Île-de-France,52
1260,37,Low-Value,Hauts-de-France,51
1261,44,Low-Value,Hauts-de-France,111
1262,38,Standard,PACA,76
1263,44,Premium,Nouvelle-Aquitaine,108
1264,26,Low-Value,Île-de-France,53
1265,40,Churner,Occitanie,75
1266,21,Low-Value,Auvergne-Rhône-Alpes,29
1267,36,Standard,Autres,47
1268,27,Standard,Occitanie,6
1269,29,Standard,Nouvelle-Aquitaine,13
1270,52,Churner,PACA,99
1271,51,Premium,Autres,53
1272,45,Premium,Nouvelle-Aquitaine,76
1273,24,Churner,Auvergne-Rhône-Alpes,5
1274,34,Standard,Nouvelle-Aquitaine,34
1275,52,Standard,Hauts-de-France,28
1276,39,Low-Value,Hauts-de-France,119
1277,65,Low-Value,PACA,76
1278,42,Standard,Hauts-de-France,53
1279,40,Standard,Autres,22
1280,34,Standard,Auvergne-Rhône-Alpes,115
1281,39,Low-Value,Île-de-France,85
1282,36,Low-Value,Île-de-France,18
1283,46,Premium,Île-de-France,76
1284,49,Standard,Île-de-France,26
1285,28,Standard,Île-de-France,24
1286,22,Low-Value,Île-de-France,98
1287,18,Standard,Île-de-France,11
1288,44,Standard,Auvergne-Rhône-Alpes,119
1289,24,Premium,Île-de-France,10
1290,18,Low-Value,Île-de-France,101
1291,42,Standard,Occitanie,56
1292,67,Standard,Île-de-France,118
1293,37,Standard,Île-de-France,79
1294,48,Premium,Île-de-France,10
1295,38,Standard,Autres,74
1296,36,Low-Value,Nouvelle-Aquitaine,59
1297,49,Low-Value,Occitanie,62
1298,34,Low-Value,Île-de-France,37
1299,41,Standard,Nouvelle-Aquitaine,58
1300,41,Standard,PACA,83
1301,29,Low-Value,Occitanie,10
1302,49,Premium,Occitanie,81
1303,35,Low-Value,Auvergne-Rhône-Alpes,83
1304,28,Low-Value,Hauts-de-France,65
1305,44,Standard,Grand Est,93
1306,27,Premium,Île-de-France,79
1307,38,Standard,Grand Est,98
1308,37,Standard,Nouvelle-Aquitaine,17
1309,51,Low-Value,Autres,99
1310,43,Standard,Île-de-France,90
1311,37,Standard,Île-de-France,80
1312,47,Low-Value,Île-de-France,4
1313,54,Standard,Île-de-France,80
1314,44,Low-Value,Auvergne-Rhône-Alpes,111
1315,38,Standard,Auvergne-Rhône-Alpes,75
1316,22,Churner,Hauts-de-France,89
1317,25,Standard,Île-de-France,76
1318,34,Standard,PACA,59
1319,30,Standard,Auvergne-Rhône-Alpes,72
1320,35,Standard,Autres,57
1321,38,Standard,Île-de-France,64
1322,44,Standard,Grand Est,60
1323,37,Low-Value,Île-de-France,12
1324,43,Low-Value,Île-de-France,46
1325,38,Low-Value,Île-de-France,87
1326,18,Low-Value,Grand Est,12
1327,26,Premium,Occitanie,64
1328,36,Standard,Auvergne-Rhône-Alpes,106
1329,23,Premium,Hauts-de-France,115
1330,45,Premium,Auvergne-Rhône-Alpes,28
1331,56,Low-Value,Grand Est,36
1332,52,Low-Value,PACA,7
1333,35,Low-Value,Nouvelle-Aquitaine,10
1334,55,Low-Value,Île-de-France,27
1335,39,Standard,Nouvelle-Aquitaine,110
1336,33,Churner,Auvergne-Rhône-Alpes,78
1337,30,Standard,Occitanie,58
1338,34,Low-Value,Île-de-France,73
1339,33,Premium,Hauts-de-France,14
1340,40,Premium,Île-de-France,29
1341,39,Standard,Autres,6
1342,38,Premium,Grand Est,30
1343,43,Premium,Île-de-France,19
1344,52,Premium,Occitanie,42
1345,49,Low-Value,Nouvelle-Aquitaine,72
1346,20,Churner,Grand Est,1
1347,18,Standard,PACA,57
1348,49,Churner,Auvergne-Rhône-Alpes,5
1349,21,Low-Value,Auvergne-Rhône-Alpes,58
1350,35,Standard,Île-de-France,109
1351,23,Standard,Occitanie,66
1352,18,Churner,PACA,62
1353,44,Low-Value,Auvergne-Rhône-Alpes,35
1354,47,Standard,Autres,49
1355,31,Standard,Île-de-France,7
1356,18,Low-Value,Autres,71
1357,31,Standard,Île-de-France,45
1358,42,Premium,Autres,104
1359,20,Standard,Auvergne-Rhône-Alpes,51
1360,40,Low-Value,Île-de-France,97
1361,37,Premium,Autres,80
1362,44,Low-Value,PACA,28
1363,39,Low-Value,Occitanie,102
1364,26,Standard,Auvergne-Rhône-Alpes,4
1365,52,Standard,Île-de-France,10
